ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
4048,Rebeca Rodrigues de Andrade,F,17.0,151.0,46.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,
4048,Rebeca Rodrigues de Andrade,F,17.0,151.0,46.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,
4048,Rebeca Rodrigues de Andrade,F,17.0,151.0,46.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,
4048,Rebeca Rodrigues de Andrade,F,17.0,151.0,46.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,
4048,Rebeca Rodrigues de Andrade,F,17.0,151.0,46.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,
4049,Daniel Bispo dos Santos Andrade Jnior,M,26.0,181.0,81.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Heavyweight,
4055,Andr Luiz Moreira,M,21.0,183.0,79.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,Bronze
4056,Andr Ernesto Stoffel,M,20.0,202.0,90.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
4067,Nilson de Oliveira Andr,M,26.0,172.0,72.0,Brazil,BRA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,
4067,Nilson de Oliveira Andr,M,26.0,172.0,72.0,Brazil,BRA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,
4069,Soraia Andr Csar,F,27.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Half-Heavyweight,
4070,Thiago do Rosario Andr,M,20.0,163.0,52.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",
4071,Andr Lus dos Santos Ferreira,M,24.0,180.0,82.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Silver
4101,Andria Suntaque,F,22.0,175.0,65.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,
4101,Andria Suntaque,F,26.0,175.0,65.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Silver
4101,Andria Suntaque,F,30.0,175.0,65.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
4101,Andria Suntaque,F,34.0,175.0,65.0,Brazil,BRA,2012 Summer,2012,Summer,London,Football,Football Women's Football,
4133,Andressa Cavalari Machry,F,21.0,160.0,60.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
4134,Andressa Alves da Silva,F,23.0,168.0,56.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
4282,"Angelo ""Angelim"" Bonfietti",M,25.0,178.0,,Brazil,BRA,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,
4282,"Angelo ""Angelim"" Bonfietti",M,30.0,178.0,,Brazil,BRA,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,
4289,"Paulino Angelino ""ngelo"" de Souza",M,19.0,165.0,66.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,
4553,Vinicius Biagi Antonelli,M,26.0,183.0,82.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
4680,Jos Aparecido Aparecido dos Santos,M,21.0,201.0,88.0,Brazil,BRA,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
4680,Jos Aparecido Aparecido dos Santos,M,25.0,201.0,88.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,
4713,Marcelo Apovian,M,19.0,,,Brazil,BRA,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Super G,
4713,Marcelo Apovian,M,19.0,,,Brazil,BRA,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
4713,Marcelo Apovian,M,19.0,,,Brazil,BRA,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,
4713,Marcelo Apovian,M,25.0,,,Brazil,BRA,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Super G,
4718,Mrcio Appel,M,37.0,172.0,73.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
4718,Mrcio Appel,M,37.0,172.0,73.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",
4778,Marcel Abner Pvoa Arago,M,22.0,180.0,81.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Middleweight,
4833,Jos Roberto Diiz Aranha,M,17.0,191.0,82.0,Brazil,BRA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Freestyle,
4833,Jos Roberto Diiz Aranha,M,17.0,191.0,82.0,Brazil,BRA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
4833,Jos Roberto Diiz Aranha,M,21.0,191.0,82.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Freestyle,
4833,Jos Roberto Diiz Aranha,M,21.0,191.0,82.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
4833,Jos Roberto Diiz Aranha,M,21.0,191.0,82.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
4833,Jos Roberto Diiz Aranha,M,21.0,191.0,82.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
4836,Marcos Alves Arantes,M,24.0,194.0,90.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Fours,
4837,Rmulo Duncan Arantes Filho,M,15.0,185.0,75.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Backstroke,
4837,Rmulo Duncan Arantes Filho,M,15.0,185.0,75.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Backstroke,
4837,Rmulo Duncan Arantes Filho,M,15.0,185.0,75.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
4837,Rmulo Duncan Arantes Filho,M,19.0,185.0,75.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Backstroke,
4837,Rmulo Duncan Arantes Filho,M,19.0,185.0,75.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Backstroke,
4837,Rmulo Duncan Arantes Filho,M,19.0,185.0,75.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Butterfly,
4837,Rmulo Duncan Arantes Filho,M,23.0,185.0,75.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Backstroke,
4837,Rmulo Duncan Arantes Filho,M,23.0,185.0,75.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
4859,Adriana dos Santos Arajo,F,30.0,167.0,60.0,Brazil,BRA,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Lightweight,Bronze
4859,Adriana dos Santos Arajo,F,34.0,167.0,60.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Lightweight,
4861,Amanda Carolina Gomes de Arajo,F,26.0,162.0,54.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
4866,Luiz Alberto Cardoso de Arajo,M,25.0,188.0,88.0,Brazil,BRA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,
4866,Luiz Alberto Cardoso de Arajo,M,29.0,188.0,88.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,
4903,Geisa Rafaela Arcanjo,F,20.0,180.0,92.0,Brazil,BRA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Shot Put,
4903,Geisa Rafaela Arcanjo,F,24.0,180.0,92.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Shot Put,
4935,Zlia Mensch Kempner Arci,F,46.0,170.0,60.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Archery,Archery Women's Individual,
4987,Brbara Elisabeth Arenhart,F,29.0,182.0,73.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,
5019,Ansio Argenton,M,25.0,181.0,,Brazil,BRA,1956 Summer,1956,Summer,Melbourne,Cycling,Cycling Men's Sprint,
5019,Ansio Argenton,M,25.0,181.0,,Brazil,BRA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's 1,000 metres Time Trial",
5019,Ansio Argenton,M,29.0,181.0,,Brazil,BRA,1960 Summer,1960,Summer,Roma,Cycling,Cycling Men's Sprint,
5019,Ansio Argenton,M,29.0,181.0,,Brazil,BRA,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's 1,000 metres Time Trial",
5093,William Peixoto Arjona,M,37.0,186.0,78.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold
5108,Arlene de Queiroz Xavier,F,34.0,177.0,74.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,
5180,Arnaldo de Mattos,M,21.0,183.0,74.0,Brazil,BRA,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,
5194,Bernardo Mller Carioba Arndt,M,21.0,184.0,74.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Men's Two Person Dinghy,
5194,Bernardo Mller Carioba Arndt,M,25.0,184.0,74.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's Two Person Dinghy,
5194,Bernardo Mller Carioba Arndt,M,37.0,184.0,74.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Sailing,Sailing Men's Two Person Dinghy,
5216,Mirella Silva Prado Arnhold,F,18.0,159.0,51.0,Brazil,BRA,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
5216,Mirella Silva Prado Arnhold,F,22.0,159.0,51.0,Brazil,BRA,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
5260,Julius Edgar Barbosa Arp,M,16.0,,,Brazil,BRA,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 200 metres Breaststroke,
5415,Aderval Luiz Arvani,M,23.0,189.0,85.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Men's Volleyball,
5786,Jan Willem Aten,M,18.0,189.0,100.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Keelboat,
5800,Athirson Mazolli e Oliveira,M,23.0,181.0,78.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,
6063,Henrique Avancini,M,27.0,176.0,67.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",
6119,Rgis Trois de vila,M,25.0,189.0,86.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",
6119,Rgis Trois de vila,M,25.0,189.0,86.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Individual",
6225,Luiz Antnio Sohni Aydos,M,21.0,172.0,61.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Dinghy,
6310,Carlos Antnio  da Rocha Azevedo,M,17.0,185.0,80.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Individual Medley,
6310,Carlos Antnio  da Rocha Azevedo,M,17.0,185.0,80.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Individual Medley,
6314,Jorge Azevedo,M,38.0,168.0,70.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,
6316,Tonny Magalhes Azevedo,M,22.0,167.0,63.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Road Race, Individual",
6532,"Adrian ""Adri"" Delgado Baches",M,26.0,184.0,83.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
6643,"Antnio Carlos ""Badalhoca"" Gueiros Ribeiro",M,22.0,193.0,84.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Men's Volleyball,
6643,"Antnio Carlos ""Badalhoca"" Gueiros Ribeiro",M,26.0,193.0,84.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Men's Volleyball,Silver
6743,Marta Baenza Centurion,F,24.0,164.0,52.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Individual",
6765,Ral Bagattini,M,21.0,178.0,82.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Pairs,
6765,Ral Bagattini,M,25.0,178.0,82.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Pairs,
6778,Jos Alessandro Bernardo Baggio,M,23.0,172.0,63.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 20 kilometres Walk,
6778,Jos Alessandro Bernardo Baggio,M,27.0,172.0,63.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 20 kilometres Walk,
6778,Jos Alessandro Bernardo Baggio,M,35.0,172.0,63.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,
6822,Viviane Kretzmann Bahia,F,22.0,176.0,67.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,
6859,"Dermival ""Baiano"" Almeida Lima",M,22.0,175.0,73.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,
6860,"Aluizio ""Baiano"" Freire Ramos Accioly Neto",M,23.0,,,Brazil,BRA,1936 Summer,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,
7193,Tais Balconi,F,25.0,164.0,63.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
7199,Daniel Baldacin,M,27.0,190.0,97.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,
7226,Hugo Balduino de Sousa,M,29.0,187.0,74.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,
7471,Andreia Bandeira,F,29.0,169.0,75.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Middleweight,
7473,Otvio D'vila Bandeira,M,29.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,
7602,Messias Jos Baptista,M,28.0,,,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Triple Jump,
7619,Bruno Barabani,M,19.0,182.0,90.0,Brazil,BRA,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Middle-Heavyweight,
7619,Bruno Barabani,M,24.0,182.0,90.0,Brazil,BRA,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Middle-Heavyweight,
7619,Bruno Barabani,M,28.0,182.0,90.0,Brazil,BRA,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Middle-Heavyweight,
7633,Paula Baracho Rosas Ribeiro,F,23.0,180.0,66.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
7697,Larissa Maia Barata,F,17.0,160.0,43.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
7711,Ana Luiza Busato Barbachan,F,22.0,171.0,68.0,Brazil,BRA,2012 Summer,2012,Summer,London,Sailing,Sailing Women's Two Person Dinghy,
7711,Ana Luiza Busato Barbachan,F,26.0,171.0,68.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,
7716,Brbara Seixas de Freitas,F,29.0,178.0,67.0,Brazil-1,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Silver
7717,Brbara Micheline do Monte Barbosa,F,20.0,171.0,71.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
7717,Brbara Micheline do Monte Barbosa,F,28.0,171.0,71.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
7766,Danielli Yuri Barbosa,F,24.0,160.0,65.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Half-Middleweight,
7767,Dario Barbosa,M,37.0,,,Brazil,BRA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres",
7767,Dario Barbosa,M,37.0,,,Brazil,BRA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Bronze
7768,Henrique Ribeiro Marques Barbosa,M,24.0,195.0,84.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Breaststroke,
7768,Henrique Ribeiro Marques Barbosa,M,24.0,195.0,84.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Breaststroke,
7768,Henrique Ribeiro Marques Barbosa,M,28.0,195.0,84.0,Brazil,BRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Breaststroke,
7769,Jade Fernandes Barbosa,F,17.0,151.0,45.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,
7769,Jade Fernandes Barbosa,F,17.0,151.0,45.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,
7769,Jade Fernandes Barbosa,F,17.0,151.0,45.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Floor Exercise,
7769,Jade Fernandes Barbosa,F,17.0,151.0,45.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Horse Vault,
7769,Jade Fernandes Barbosa,F,17.0,151.0,45.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,
7769,Jade Fernandes Barbosa,F,17.0,151.0,45.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,
7769,Jade Fernandes Barbosa,F,25.0,151.0,45.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,
7769,Jade Fernandes Barbosa,F,25.0,151.0,45.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,
7769,Jade Fernandes Barbosa,F,25.0,151.0,45.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,
7769,Jade Fernandes Barbosa,F,25.0,151.0,45.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,
7769,Jade Fernandes Barbosa,F,25.0,151.0,45.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,
7771,Jos Luz Zequinha Barbosa,M,23.0,184.0,68.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,
7771,Jos Luz Zequinha Barbosa,M,23.0,184.0,68.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,
7771,Jos Luz Zequinha Barbosa,M,27.0,184.0,68.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 800 metres,
7771,Jos Luz Zequinha Barbosa,M,27.0,184.0,68.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",
7771,Jos Luz Zequinha Barbosa,M,31.0,184.0,68.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 800 metres,
7771,Jos Luz Zequinha Barbosa,M,35.0,184.0,68.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 800 metres,
7772,Leandro Mateus Barbosa,M,29.0,194.0,97.0,Brazil,BRA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,
7772,Leandro Mateus Barbosa,M,33.0,194.0,97.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,
7788,Armando Lus Barcellos da Silva,M,34.0,181.0,76.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Triathlon,Triathlon Men's Olympic Distance,
7792,Stephan de Freitas Barcha,M,26.0,,,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",
7792,Stephan de Freitas Barcha,M,26.0,,,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",
8114,Francisco Carlos Barretto Jnior,M,26.0,175.0,72.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,
8114,Francisco Carlos Barretto Jnior,M,26.0,175.0,72.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,
8114,Francisco Carlos Barretto Jnior,M,26.0,175.0,72.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,
8114,Francisco Carlos Barretto Jnior,M,26.0,175.0,72.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,
8114,Francisco Carlos Barretto Jnior,M,26.0,175.0,72.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,
8114,Francisco Carlos Barretto Jnior,M,26.0,175.0,72.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,
8114,Francisco Carlos Barretto Jnior,M,26.0,175.0,72.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,
8157,"Laudelino Jos ""Lino"" de Barros",M,25.0,182.0,81.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Heavyweight,
8521,Rodrigo Pimentel Bastos,M,21.0,181.0,100.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Shooting,Shooting Mixed Trap,
8521,Rodrigo Pimentel Bastos,M,37.0,181.0,100.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Trap,
8572,Joo Batista da Silva,M,21.0,175.0,74.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,
8573,Joo Santos Batista,M,27.0,179.0,68.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Silver
8580,Paulo Roberto Batista Jnior,M,23.0,185.0,90.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
9049,Beatriz Zaneratto Joo,F,22.0,176.0,69.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
9107,"Jos Roberto ""Bebeto"" Gama de Oliveira",M,24.0,177.0,69.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Silver
9107,"Jos Roberto ""Bebeto"" Gama de Oliveira",M,32.0,177.0,69.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,Bronze
9108,"Paulo Roberto ""Bebeto"" de Freitas",M,22.0,180.0,80.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Men's Volleyball,
9108,"Paulo Roberto ""Bebeto"" de Freitas",M,26.0,180.0,80.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Men's Volleyball,
9116,Eduardo Piccinini Beca,M,24.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Butterfly,
9116,Eduardo Piccinini Beca,M,24.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Butterfly,
9263,Franziska Amlia Lustosa Becskehazy,F,36.0,159.0,50.0,Brazil,BRA,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,
9264,Paul Becskehazy,M,23.0,187.0,80.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
9293,"Hamilton ""Humberto"" Soares Bedford",M,32.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Modern Pentathlon,Modern Pentathlon Men's Individual,
9307,gatha Bednarczuk Rippel,F,33.0,182.0,70.0,Brazil-1,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Silver
9394,Adriana Brando Behar,F,31.0,180.0,64.0,Brazil-1,BRA,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Silver
